,,0
Event_UserData_LogFileCleared_Channel_Count,Original_File_Keyword,-0.00509649311867501
Common_Process_Name_Usage,Caption_Ratio,-0.0052036082268810315
Caption_Ratio,Common_Process_Name_Usage,-0.0052036082268810315
Desc_Product_Company_Entropy_Proportion,Cmd_Dir_Combined,-0.005220480711187788
Cmd_Dir_Combined,Desc_Product_Company_Entropy_Proportion,-0.005220480711187788
Event_UserData_LogFileCleared_Channel_Count,Desc_Product_Company_Entropy_Proportion,-0.005224549421368909
Desc_Product_Company_Entropy_Proportion,Event_UserData_LogFileCleared_Channel_Count,-0.005224549421368909
Error_Code_Ratio,Cmd_Key_Count,-0.005231733075703965
Cmd_Key_Count,Error_Code_Ratio,-0.005231733075703965
Desc_Product_Company_Entropy_Proportion,Caption_Ratio,-0.0052404834754321335
Caption_Ratio,Desc_Product_Company_Entropy_Proportion,-0.0052404834754321335
Avg_Metadata_Path_Entropy,Cmd_Obf_Flag,-0.005329043864510017
Cmd_Obf_Flag,Avg_Metadata_Path_Entropy,-0.005329043864510017
Auth_Event_Ratio,Cmd_Dir_Combined,-0.0053293937998421205
Cmd_Dir_Combined,Auth_Event_Ratio,-0.0053293937998421205
Desc_Product_Company_Entropy_Proportion,Security_Event_Ratio,-0.005425324626965855
Security_Event_Ratio,Desc_Product_Company_Entropy_Proportion,-0.005425324626965855
Crash_Event_Ratio,Adjusted_Desc_Product_Company_Avg_Proportion,-0.005427476020008051
Adjusted_Desc_Product_Company_Avg_Proportion,Crash_Event_Ratio,-0.005427476020008051
Cmd_Dir_Combined,Interface_Guid_Ratio,-0.005434707470709231
Interface_Guid_Ratio,Cmd_Dir_Combined,-0.005434707470709231
Unique_Message_Line_Numbers,Event_UserData_LogFileCleared_Channel_Count,-0.005437574376083665
Event_UserData_LogFileCleared_Channel_Count,Unique_Message_Line_Numbers,-0.005437574376083665
Source_Avg_Entropy_Proportion,Caption_Ratio,-0.005437739308234036
Caption_Ratio,Source_Avg_Entropy_Proportion,-0.005437739308234036
Adjusted_High_Privilege_Integrity_Ratio,Avg_Payload_Size,-0.0054465219032770315
Avg_Payload_Size,Adjusted_High_Privilege_Integrity_Ratio,-0.0054465219032770315
Desc_Product_Company_Entropy_Proportion,ProcessImageNameBuffer_Count,-0.005447027615789823
ProcessImageNameBuffer_Count,Desc_Product_Company_Entropy_Proportion,-0.005447027615789823
Aggregated_File_Version_Feature,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.005503076263713809
Event_UserData_RmSessionEvent_UTCStartTime_Count,Aggregated_File_Version_Feature,-0.005503076263713809
Unique_Operational_Id_Ratio,ProcessImageNameBuffer_Count,-0.0055174781220022244
ProcessImageNameBuffer_Count,Unique_Operational_Id_Ratio,-0.0055174781220022244
Interface_Guid_Ratio,Cmd_Obf_Flag,-0.005526079101667156
Cmd_Obf_Flag,Interface_Guid_Ratio,-0.005526079101667156
Security_Event_Ratio,Source_Avg_Entropy_Proportion,-0.005548010340107345
Source_Avg_Entropy_Proportion,Security_Event_Ratio,-0.005548010340107345
Cmd_Flag_Count,Current_Directory_Ratio,-0.005627061349124688
Current_Directory_Ratio,Cmd_Flag_Count,-0.005627061349124688
Event_UserData_CompatibilityFixEvent_FixID_Count,Current_Directory_Ratio,-0.00569229278046915
Current_Directory_Ratio,Event_UserData_CompatibilityFixEvent_FixID_Count,-0.00569229278046915
Original_File_Numeric,Uncategorized_Event_Ratio,-0.00570403420540067
Uncategorized_Event_Ratio,Original_File_Numeric,-0.00570403420540067
Average_Event_Time_Interval,ProcessImageNameBuffer_Count,-0.00570978688014845
ProcessImageNameBuffer_Count,Average_Event_Time_Interval,-0.00570978688014845
Caption_Ratio,Cmd_Flag_Count,-0.0057575542113029515
Cmd_Flag_Count,Caption_Ratio,-0.0057575542113029515
Adjusted_Cmd_Extension_Count,Script_Block_Ratio,-0.0057630590586656835
Script_Block_Ratio,Adjusted_Cmd_Extension_Count,-0.0057630590586656835
param1_Count,Desc_Product_Company_Entropy_Proportion,-0.005810225990297371
Desc_Product_Company_Entropy_Proportion,param1_Count,-0.005810225990297371
ProcessImageNameBuffer_Count,Cmd_Length_x_Num_Digits,-0.005875984601694738
Cmd_Length_x_Num_Digits,ProcessImageNameBuffer_Count,-0.005875984601694738
Security_Event_Ratio,Adjusted_Original_File_Alpha_Numeric,-0.005876138357477601
Adjusted_Original_File_Alpha_Numeric,Security_Event_Ratio,-0.005876138357477601
Aggregated_File_Version_Feature,Crash_Event_Ratio,-0.005924544114737089
Crash_Event_Ratio,Aggregated_File_Version_Feature,-0.005924544114737089
Adjusted_Cmd_Extension_Count,param1_Count,-0.005950512293857066
param1_Count,Adjusted_Cmd_Extension_Count,-0.005950512293857066
System_Provider_Entropy,Event_UserData_LogFileCleared_Channel_Count,-0.006035359287740353
Event_UserData_LogFileCleared_Channel_Count,System_Provider_Entropy,-0.006035359287740353
Unique_Operational_Id_Ratio,Avg_File_Count,-0.006037285078304983
Avg_File_Count,Unique_Operational_Id_Ratio,-0.006037285078304983
Common_Process_Name_Usage,Event_UserData_LogFileCleared_Channel_Count,-0.006184324536907185
Event_UserData_LogFileCleared_Channel_Count,Common_Process_Name_Usage,-0.006184324536907185
Unique_Message_Line_Numbers,Suspicious_Directory_Count,-0.006231768476056927
Suspicious_Directory_Count,Unique_Message_Line_Numbers,-0.006231768476056927
Security_Event_Ratio,Event_Kurtosis_Skewness,-0.006243262381210985
Event_Kurtosis_Skewness,Security_Event_Ratio,-0.006243262381210985
Event_UserData_LogFileCleared_Channel_Count,Cmd_Num_Special_Chars,-0.006282760900160535
Cmd_Num_Special_Chars,Event_UserData_LogFileCleared_Channel_Count,-0.006282760900160535
Unique_Operational_Id_Ratio,Security_Event_Ratio,-0.00635002547582819
Security_Event_Ratio,Unique_Operational_Id_Ratio,-0.00635002547582819
Cmd_Obf_Flag,Avg_File_Count,-0.006367591531724421
Avg_File_Count,Cmd_Obf_Flag,-0.006367591531724421
Avg_Metadata_Digit_Char,Event_UserData_LogFileCleared_Channel_Count,-0.006382111632819125
Event_UserData_LogFileCleared_Channel_Count,Avg_Metadata_Digit_Char,-0.006382111632819125
Unique_File_Paths_Accessed,Cmd_Dir_Combined,-0.006519947802606244
Cmd_Dir_Combined,Unique_File_Paths_Accessed,-0.006519947802606244
Event_Task_Keyword_Entropy,Adjusted_Cmd_Extension_Count,-0.00655390674787968
Adjusted_Cmd_Extension_Count,Event_Task_Keyword_Entropy,-0.00655390674787968
Event_UserData_RmSessionEvent_UTCStartTime_Count,Cmd_Num_Uppercase,-0.006615619269021087
Cmd_Num_Uppercase,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.006615619269021087
Unique_Opcode_Ratio,Event_UserData_LogFileCleared_Channel_Count,-0.006666225870903172
Event_UserData_LogFileCleared_Channel_Count,Unique_Opcode_Ratio,-0.006666225870903172
Current_Directory_Ratio,Aggregated_File_Version_Feature,-0.00675448019775432
Aggregated_File_Version_Feature,Current_Directory_Ratio,-0.00675448019775432
Avg_File_Count,param1_Count,-0.006766413978012481
param1_Count,Avg_File_Count,-0.006766413978012481
Unique_File_Paths_Accessed,param1_Count,-0.006774851999446312
param1_Count,Unique_File_Paths_Accessed,-0.006774851999446312
Cmd_Dir_Combined,Adjusted_Service_Entropy_Avg_Proportion,-0.00680536928800483
Adjusted_Service_Entropy_Avg_Proportion,Cmd_Dir_Combined,-0.00680536928800483
Auth_Event_Ratio,Cmd_Obf_Flag,-0.006875267149050178
Cmd_Obf_Flag,Auth_Event_Ratio,-0.006875267149050178
ApplicationPath_Count,Unique_System_Provider_HC_State_Ratio,-0.00688483529740826
Unique_System_Provider_HC_State_Ratio,ApplicationPath_Count,-0.00688483529740826
Security_Event_Ratio,Process_Burstiness_Ratio,-0.006890886087438348
Process_Burstiness_Ratio,Security_Event_Ratio,-0.006890886087438348
Avg_Permission_Flag_Count,Event_UserData_LogFileCleared_Channel_Count,-0.006918497505157718
Event_UserData_LogFileCleared_Channel_Count,Avg_Permission_Flag_Count,-0.006918497505157718
param1_Count,Original_File_Keyword,-0.006974187191182925
Original_File_Keyword,param1_Count,-0.006974187191182925
ProcessImageNameBuffer_Count,Event_UserData_CompatibilityFixEvent_FixID_Count,-0.007027542781678732
Event_UserData_CompatibilityFixEvent_FixID_Count,ProcessImageNameBuffer_Count,-0.007027542781678732
Common_Process_Name_Usage,Avg_Payload_Size,-0.007075227592606708
Avg_Payload_Size,Common_Process_Name_Usage,-0.007075227592606708
Avg_Payload_Size,Cmd_Length_x_Num_Digits,-0.0071564707309420186
Cmd_Length_x_Num_Digits,Avg_Payload_Size,-0.0071564707309420186
Adjusted_Unique_Process_Guid_Utc_Ratio,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.007182874468363899
Event_UserData_RmSessionEvent_UTCStartTime_Count,Adjusted_Unique_Process_Guid_Utc_Ratio,-0.007182874468363899
Avg_Permission_Flag_Count,Cmd_Dir_Combined,-0.007226932628310226
Cmd_Dir_Combined,Avg_Permission_Flag_Count,-0.007226932628310226
Event_UserData_LogFileCleared_Channel_Count,Event_UserData_CompatibilityFixEvent_FixID_Count,-0.0072459553909557635
Event_UserData_CompatibilityFixEvent_FixID_Count,Event_UserData_LogFileCleared_Channel_Count,-0.0072459553909557635
Adjusted_Desc_Product_Company_Avg_Proportion,Cmd_Dir_Combined,-0.0072599876913328355
Cmd_Dir_Combined,Adjusted_Desc_Product_Company_Avg_Proportion,-0.0072599876913328355
Adjusted_Cmd_Extension_Count,Mean_Median_Event_Count,-0.0073586316975160805
Mean_Median_Event_Count,Adjusted_Cmd_Extension_Count,-0.0073586316975160805
Adjusted_Cmd_Extension_Count,Unique_Suspicious_Fields_Ratio,-0.007392824989707626
Unique_Suspicious_Fields_Ratio,Adjusted_Cmd_Extension_Count,-0.007392824989707626
Original_File_Numeric,Crash_Event_Ratio,-0.007469674043535891
Crash_Event_Ratio,Original_File_Numeric,-0.007469674043535891
Caption_Ratio,Avg_Metadata_Digit_Char,-0.00752265103947308
Avg_Metadata_Digit_Char,Caption_Ratio,-0.00752265103947308
Event_UserData_RmSessionEvent_UTCStartTime_Count,Source_Avg_Entropy_Proportion,-0.00752641473751077
Source_Avg_Entropy_Proportion,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.00752641473751077
Unique_Opcode_Ratio,Hash_Anomalies,-0.007546120210077158
Hash_Anomalies,Unique_Opcode_Ratio,-0.007546120210077158
Security_Event_Ratio,Avg_Metadata_Digit_Char,-0.007579172155812109
Avg_Metadata_Digit_Char,Security_Event_Ratio,-0.007579172155812109
Adjusted_Service_Entropy_Avg_Proportion,Caption_Ratio,-0.00761546481417078
Caption_Ratio,Adjusted_Service_Entropy_Avg_Proportion,-0.00761546481417078
Unique_System_Provider_HC_State_Ratio,Event_UserData_LogFileCleared_Channel_Count,-0.007675869643234806
Event_UserData_LogFileCleared_Channel_Count,Unique_System_Provider_HC_State_Ratio,-0.007675869643234806
Rule_Names_Entropy_Ratio,Unique_Operational_Id_Ratio,-0.0076775930125745255
Unique_Operational_Id_Ratio,Rule_Names_Entropy_Ratio,-0.0076775930125745255
Unique_System_Provider_HC_State_Ratio,Cmd_Dir_Combined,-0.007679607870548584
Cmd_Dir_Combined,Unique_System_Provider_HC_State_Ratio,-0.007679607870548584
Avg_Payload_Size,Cmd_Dir_Combined,-0.00769331763043595
Cmd_Dir_Combined,Avg_Payload_Size,-0.00769331763043595
Unique_File_Paths_Accessed,Caption_Ratio,-0.007704965873307465
Caption_Ratio,Unique_File_Paths_Accessed,-0.007704965873307465
Event_UserData_CompatibilityFixEvent_FixID_Count,Cmd_Dir_Combined,-0.007796335378705739
Cmd_Dir_Combined,Event_UserData_CompatibilityFixEvent_FixID_Count,-0.007796335378705739
Hash_Anomalies,Avg_Payload_Size,-0.007820921668132554
Avg_Payload_Size,Hash_Anomalies,-0.007820921668132554
Security_Event_Ratio,Unique_File_Paths_Accessed,-0.007865580346347309
Unique_File_Paths_Accessed,Security_Event_Ratio,-0.007865580346347309
System_Provider_Entropy,Cmd_Dir_Combined,-0.007922553699297261
Cmd_Dir_Combined,System_Provider_Entropy,-0.007922553699297261
Avg_File_Count,Suspicious_Directory_Count,-0.008099481814484607
Suspicious_Directory_Count,Avg_File_Count,-0.008099481814484607
Unique_Operational_Id_Ratio,Cmd_Dir_Combined,-0.00811180611162117
Cmd_Dir_Combined,Unique_Operational_Id_Ratio,-0.00811180611162117
ProcessImageNameBuffer_Count,Unique_Opcode_Ratio,-0.008221530942051632
Unique_Opcode_Ratio,ProcessImageNameBuffer_Count,-0.008221530942051632
Avg_Metadata_Path_Entropy,Security_Event_Ratio,-0.008252826807626344
Security_Event_Ratio,Avg_Metadata_Path_Entropy,-0.008252826807626344
Unique_Message_Line_Numbers,Cmd_Dir_Combined,-0.008257319458916165
Cmd_Dir_Combined,Unique_Message_Line_Numbers,-0.008257319458916165
Rule_Names_Entropy_Ratio,Opcode_Entropy,-0.00826813722296956
Opcode_Entropy,Rule_Names_Entropy_Ratio,-0.00826813722296956
Suspicious_Process_Path,Cmd_Flag_Count,-0.00828446677843419
Cmd_Flag_Count,Suspicious_Process_Path,-0.00828446677843419
Adjusted_Cmd_Extension_Count,Hash_Anomalies,-0.008310740195414145
Hash_Anomalies,Adjusted_Cmd_Extension_Count,-0.008310740195414145
param1_Count,Source_Avg_Entropy_Proportion,-0.0083879364382243
Source_Avg_Entropy_Proportion,param1_Count,-0.0083879364382243
Privilege_Subject_Event_Ratio,Event_UserData_LogFileCleared_Channel_Count,-0.008394700233963938
Event_UserData_LogFileCleared_Channel_Count,Privilege_Subject_Event_Ratio,-0.008394700233963938
Cmd_Length_x_Num_Digits,param1_Count,-0.008516207985037542
param1_Count,Cmd_Length_x_Num_Digits,-0.008516207985037542
Event_UserData_RmSessionEvent_UTCStartTime_Count,Cmd_Flag_Count,-0.00853888325432752
Cmd_Flag_Count,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.00853888325432752
Caption_Ratio,Avg_Permission_Flag_Count,-0.008552964500236793
Avg_Permission_Flag_Count,Caption_Ratio,-0.008552964500236793
Unique_Operational_Id_Ratio,Event_UserData_LogFileCleared_Channel_Count,-0.008667798622118096
Event_UserData_LogFileCleared_Channel_Count,Unique_Operational_Id_Ratio,-0.008667798622118096
Cmd_Encoded_Cmd,Avg_File_Count,-0.008749780561411215
Avg_File_Count,Cmd_Encoded_Cmd,-0.008749780561411215
param1_Count,Aggregated_File_Version_Feature,-0.008841302573699326
Aggregated_File_Version_Feature,param1_Count,-0.008841302573699326
Desc_Product_Company_Entropy_Proportion,Unique_Suspicious_Fields_Ratio,-0.00890082200239218
Unique_Suspicious_Fields_Ratio,Desc_Product_Company_Entropy_Proportion,-0.00890082200239218
Security_Event_Ratio,Event_UserData_CompatibilityFixEvent_FixID_Count,-0.009021714204222268
Event_UserData_CompatibilityFixEvent_FixID_Count,Security_Event_Ratio,-0.009021714204222268
ProcessImageNameBuffer_Count,Avg_File_Count,-0.009044542674206495
Avg_File_Count,ProcessImageNameBuffer_Count,-0.009044542674206495
Event_UserData_RmSessionEvent_UTCStartTime_Count,Avg_File_Count,-0.009140522645305535
Avg_File_Count,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.009140522645305535
Unique_Opcode_Ratio,Cmd_Dir_Combined,-0.009195899752708046
Cmd_Dir_Combined,Unique_Opcode_Ratio,-0.009195899752708046
Rule_Names_Entropy_Ratio,Avg_Permission_Flag_Count,-0.009202964975995527
Avg_Permission_Flag_Count,Rule_Names_Entropy_Ratio,-0.009202964975995527
Event_UserData_LogFileCleared_Channel_Count,Adjusted_Original_File_Alpha_Numeric,-0.009269680537334747
Adjusted_Original_File_Alpha_Numeric,Event_UserData_LogFileCleared_Channel_Count,-0.009269680537334747
Event_UserData_RmSessionEvent_UTCStartTime_Count,Original_File_Keyword,-0.009276639026815832
Original_File_Keyword,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.009276639026815832
Event_Record_Id_Ratio,Security_Event_Ratio,-0.009306824603520576
Security_Event_Ratio,Event_Record_Id_Ratio,-0.009306824603520576
Privilege_Subject_Event_Ratio,Cmd_Dir_Combined,-0.009307404666012924
Cmd_Dir_Combined,Privilege_Subject_Event_Ratio,-0.009307404666012924
Cmd_Num_Special_Chars,Caption_Ratio,-0.009326219838804578
Caption_Ratio,Cmd_Num_Special_Chars,-0.009326219838804578
Adjusted_Cmd_Extension_Count,Suspicious_Directory_Count,-0.009327228183596267
Suspicious_Directory_Count,Adjusted_Cmd_Extension_Count,-0.009327228183596267
Event_UserData_CompatibilityFixEvent_FixID_Count,Caption_Ratio,-0.009380873785282854
Caption_Ratio,Event_UserData_CompatibilityFixEvent_FixID_Count,-0.009380873785282854
ProcessImageNameBuffer_Count,Adjusted_Desc_Product_Company_Avg_Proportion,-0.009397144898217042
Adjusted_Desc_Product_Company_Avg_Proportion,ProcessImageNameBuffer_Count,-0.009397144898217042
Avg_Permission_Flag_Count,Security_Event_Ratio,-0.00941208700019798
Security_Event_Ratio,Avg_Permission_Flag_Count,-0.00941208700019798
ProcessImageNameBuffer_Count,Uncategorized_Event_Ratio,-0.009431916333274195
Uncategorized_Event_Ratio,ProcessImageNameBuffer_Count,-0.009431916333274195
Avg_File_Count,Crash_Event_Ratio,-0.009489186516932663
Crash_Event_Ratio,Avg_File_Count,-0.009489186516932663
Security_Event_Ratio,Admin_User_Ratio,-0.00952421443035895
Admin_User_Ratio,Security_Event_Ratio,-0.00952421443035895
Interface_Guid_Ratio,ProcessImageNameBuffer_Count,-0.009567342561371794
ProcessImageNameBuffer_Count,Interface_Guid_Ratio,-0.009567342561371794
Cmd_Encoded_Cmd,Auth_Event_Ratio,-0.009670963424999759
Auth_Event_Ratio,Cmd_Encoded_Cmd,-0.009670963424999759
Script_Block_Ratio,Cmd_Length_x_Num_Digits,-0.00967249598658776
Cmd_Length_x_Num_Digits,Script_Block_Ratio,-0.00967249598658776
Common_Process_Name_Usage,Avg_File_Count,-0.009679927796899166
Avg_File_Count,Common_Process_Name_Usage,-0.009679927796899166
Script_Block_Ratio,Event_UserData_CompatibilityFixEvent_FixID_Count,-0.00968251999243809
Event_UserData_CompatibilityFixEvent_FixID_Count,Script_Block_Ratio,-0.00968251999243809
ProcessImageNameBuffer_Count,Admin_User_Ratio,-0.009682663758545495
Admin_User_Ratio,ProcessImageNameBuffer_Count,-0.009682663758545495
Event_UserData_RmSessionEvent_UTCStartTime_Count,Admin_User_Ratio,-0.009688131564360504
Admin_User_Ratio,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.009688131564360504
Cmd_Obf_Flag,Unique_Keyword_Task_Ratio,-0.009721555014284714
Unique_Keyword_Task_Ratio,Cmd_Obf_Flag,-0.009721555014284714
Error_Code_Ratio,Common_Process_Name_Usage,-0.009762531531653176
Common_Process_Name_Usage,Error_Code_Ratio,-0.009762531531653176
Caption_Ratio,Unique_System_Provider_HC_State_Ratio,-0.009766283157354122
Unique_System_Provider_HC_State_Ratio,Caption_Ratio,-0.009766283157354122
param1_Count,Adjusted_Original_File_Alpha_Numeric,-0.00978982440634947
Adjusted_Original_File_Alpha_Numeric,param1_Count,-0.00978982440634947
Security_Event_Ratio,Event_Task_Keyword_Entropy,-0.009838857911355752
Event_Task_Keyword_Entropy,Security_Event_Ratio,-0.009838857911355752
Event_Task_Keyword_Entropy,Script_Block_Ratio,-0.009839563403912965
Script_Block_Ratio,Event_Task_Keyword_Entropy,-0.009839563403912965
Unique_Message_Line_Numbers,System_Provider_Entropy,-0.009847217074791918
System_Provider_Entropy,Unique_Message_Line_Numbers,-0.009847217074791918
Avg_Permission_Flag_Count,Cmd_Length_x_Num_Digits,-0.00985522712580422
Cmd_Length_x_Num_Digits,Avg_Permission_Flag_Count,-0.00985522712580422
Cmd_Encoded_Cmd,Unique_System_Provider_HC_State_Ratio,-0.009927974305835157
Unique_System_Provider_HC_State_Ratio,Cmd_Encoded_Cmd,-0.009927974305835157
Cmd_Flag_Count,Avg_File_Count,-0.009940825617770068
Avg_File_Count,Cmd_Flag_Count,-0.009940825617770068
Average_Event_Time_Interval,Script_Block_Ratio,-0.009991323246634674
Script_Block_Ratio,Average_Event_Time_Interval,-0.009991323246634674
Unique_Keyword_Task_Ratio,Original_File_Keyword,-0.010000734041439339
Original_File_Keyword,Unique_Keyword_Task_Ratio,-0.010000734041439339
Avg_Metadata_Digit_Char,param1_Count,-0.01001861174906446
param1_Count,Avg_Metadata_Digit_Char,-0.01001861174906446
Original_File_Keyword,Unique_Suspicious_Fields_Ratio,-0.01002231774999668
Unique_Suspicious_Fields_Ratio,Original_File_Keyword,-0.01002231774999668
Avg_Payload_Size,Cmd_Num_Uppercase,-0.01003936133492992
Cmd_Num_Uppercase,Avg_Payload_Size,-0.01003936133492992
Cmd_Num_Special_Chars,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.010101773517511726
Event_UserData_RmSessionEvent_UTCStartTime_Count,Cmd_Num_Special_Chars,-0.010101773517511726
Adjusted_Cmd_Extension_Count,Current_Directory_Ratio,-0.010272438553412479
Current_Directory_Ratio,Adjusted_Cmd_Extension_Count,-0.010272438553412479
Crash_Event_Ratio,Unique_Opcode_Ratio,-0.010512687500819292
Unique_Opcode_Ratio,Crash_Event_Ratio,-0.010512687500819292
ApplicationPath_Count,Unique_Operational_Id_Ratio,-0.010562885873804993
Unique_Operational_Id_Ratio,ApplicationPath_Count,-0.010562885873804993
Event_UserData_LogFileCleared_Channel_Count,Opcode_Entropy,-0.010597437608424942
Opcode_Entropy,Event_UserData_LogFileCleared_Channel_Count,-0.010597437608424942
Cmd_Length_x_Num_Digits,Event_UserData_CompatibilityFixEvent_FixID_Count,-0.010668390908072159
Event_UserData_CompatibilityFixEvent_FixID_Count,Cmd_Length_x_Num_Digits,-0.010668390908072159
Adjusted_Service_Entropy_Avg_Proportion,Cmd_Obf_Flag,-0.010734090240446817
Cmd_Obf_Flag,Adjusted_Service_Entropy_Avg_Proportion,-0.010734090240446817
Std_Event_Time_Interval,Event_UserData_LogFileCleared_Channel_Count,-0.010792926342084374
Event_UserData_LogFileCleared_Channel_Count,Std_Event_Time_Interval,-0.010792926342084374
Event_Task_Keyword_Entropy,Cmd_Obf_Flag,-0.010801724436826598
Cmd_Obf_Flag,Event_Task_Keyword_Entropy,-0.010801724436826598
ApplicationPath_Count,Opcode_Entropy,-0.010830257648813837
Opcode_Entropy,ApplicationPath_Count,-0.010830257648813837
Adjusted_Cmd_Extension_Count,Suspicious_Process_Path,-0.010882549434888979
Suspicious_Process_Path,Adjusted_Cmd_Extension_Count,-0.010882549434888979
Avg_Metadata_Digit_Char,ApplicationPath_Count,-0.01090300717686465
ApplicationPath_Count,Avg_Metadata_Digit_Char,-0.01090300717686465
Script_Block_Ratio,Source_Avg_Entropy_Proportion,-0.010959505010177863
Source_Avg_Entropy_Proportion,Script_Block_Ratio,-0.010959505010177863
Unique_System_Provider_HC_State_Ratio,Security_Event_Ratio,-0.010970597990754134
Security_Event_Ratio,Unique_System_Provider_HC_State_Ratio,-0.010970597990754134
param1_Count,Opcode_Entropy,-0.011033029980682584
Opcode_Entropy,param1_Count,-0.011033029980682584
Unique_Operational_Id_Ratio,Caption_Ratio,-0.011040912078938012
Caption_Ratio,Unique_Operational_Id_Ratio,-0.011040912078938012
Unique_Suspicious_Fields_Ratio,Unique_File_Paths_Accessed,-0.011120281924657811
Unique_File_Paths_Accessed,Unique_Suspicious_Fields_Ratio,-0.011120281924657811
Privilege_Subject_Event_Ratio,Security_Event_Ratio,-0.011128107529825642
Security_Event_Ratio,Privilege_Subject_Event_Ratio,-0.011128107529825642
Avg_Metadata_Digit_Char,Rule_Names_Entropy_Ratio,-0.011169504922311483
Rule_Names_Entropy_Ratio,Avg_Metadata_Digit_Char,-0.011169504922311483
Common_Process_Name_Usage,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.011239065772090877
Event_UserData_RmSessionEvent_UTCStartTime_Count,Common_Process_Name_Usage,-0.011239065772090877
Cmd_Obf_Flag,Unique_System_Provider_HC_State_Ratio,-0.011246500756615593
Unique_System_Provider_HC_State_Ratio,Cmd_Obf_Flag,-0.011246500756615593
Adjusted_Desc_Product_Company_Avg_Proportion,Script_Block_Ratio,-0.011440756357491349
Script_Block_Ratio,Adjusted_Desc_Product_Company_Avg_Proportion,-0.011440756357491349
Avg_File_Count,Unique_Suspicious_Fields_Ratio,-0.011460338781086927
Unique_Suspicious_Fields_Ratio,Avg_File_Count,-0.011460338781086927
Adjusted_Original_File_Alpha_Numeric,Unique_Message_Line_Numbers,-0.011465999821867098
Unique_Message_Line_Numbers,Adjusted_Original_File_Alpha_Numeric,-0.011465999821867098
Event_Kurtosis_Skewness,Event_UserData_LogFileCleared_Channel_Count,-0.011510100214853776
Event_UserData_LogFileCleared_Channel_Count,Event_Kurtosis_Skewness,-0.011510100214853776
Suspicious_Process_Path,Aggregated_File_Version_Feature,-0.011605438895588339
Aggregated_File_Version_Feature,Suspicious_Process_Path,-0.011605438895588339
Unique_File_Paths_Accessed,Event_UserData_LogFileCleared_Channel_Count,-0.01162648542114631
Event_UserData_LogFileCleared_Channel_Count,Unique_File_Paths_Accessed,-0.01162648542114631
Event_UserData_LogFileCleared_Channel_Count,Avg_Metadata_Path_Entropy,-0.011632700212912449
Avg_Metadata_Path_Entropy,Event_UserData_LogFileCleared_Channel_Count,-0.011632700212912449
Adjusted_Service_Entropy_Avg_Proportion,Cmd_Length_x_Num_Digits,-0.011764453124291759
Cmd_Length_x_Num_Digits,Adjusted_Service_Entropy_Avg_Proportion,-0.011764453124291759
Total_Execution_Time,Unique_Operational_Id_Ratio,-0.011850135717980749
Unique_Operational_Id_Ratio,Total_Execution_Time,-0.011850135717980749
Cmd_Flag_Count,Cmd_Key_Count,-0.011907779269476561
Cmd_Key_Count,Cmd_Flag_Count,-0.011907779269476561
Script_Block_Ratio,Avg_File_Count,-0.01192693081286604
Avg_File_Count,Script_Block_Ratio,-0.01192693081286604
Cmd_Obf_Flag,Avg_Permission_Flag_Count,-0.012095152818805561
Avg_Permission_Flag_Count,Cmd_Obf_Flag,-0.012095152818805561
Unique_Suspicious_Fields_Ratio,Aggregated_File_Version_Feature,-0.012111801172205736
Aggregated_File_Version_Feature,Unique_Suspicious_Fields_Ratio,-0.012111801172205736
Cmd_Key_Count,Adjusted_Cmd_Extension_Count,-0.012256640746299896
Adjusted_Cmd_Extension_Count,Cmd_Key_Count,-0.012256640746299896
Cmd_Encoded_Cmd,Avg_Payload_Size,-0.012351819308536818
Avg_Payload_Size,Cmd_Encoded_Cmd,-0.012351819308536818
System_Provider_Entropy,Caption_Ratio,-0.012357981590223045
Caption_Ratio,System_Provider_Entropy,-0.012357981590223045
Cmd_Num_Special_Chars,Avg_Payload_Size,-0.012408399591468616
Avg_Payload_Size,Cmd_Num_Special_Chars,-0.012408399591468616
Event_UserData_RmSessionEvent_UTCStartTime_Count,Adjusted_Service_Entropy_Avg_Proportion,-0.012413084053032632
Adjusted_Service_Entropy_Avg_Proportion,Event_UserData_RmSessionEvent_UTCStartTime_Count,-0.012413084053032632
ProcessImageNameBuffer_Count,Avg_Metadata_Path_Entropy,-0.01251279391568326
Avg_Metadata_Path_Entropy,ProcessImageNameBuffer_Count,-0.01251279391568326
Unique_Suspicious_Fields_Ratio,Cmd_Length_x_Num_Digits,-0.012521172270035009
Cmd_Length_x_Num_Digits,Unique_Suspicious_Fields_Ratio,-0.012521172270035009
Cmd_Encoded_Cmd,System_Provider_Entropy,-0.01263297056310118
System_Provider_Entropy,Cmd_Encoded_Cmd,-0.01263297056310118
Avg_Payload_Size,Event_UserData_LogFileCleared_Channel_Count,-0.012682503689904217
